,Provider,inp_out,inp_out,ClmAdmitDiagnosisCode,DiagnosisGroupCode,AttendingPhysician,OperatingPhysician,OtherPhysician,ChronicCond_Alzheimer,ChronicCond_Heartfailure,ChronicCond_KidneyDisease,ChronicCond_Cancer,ChronicCond_ObstrPulmonary,ChronicCond_Depression,ChronicCond_Diabetes,ChronicCond_IschemicHeart,ChronicCond_Osteoporasis,ChronicCond_rheumatoidarthritis,ChronicCond_stroke,Gender,RenalDiseaseIndicator,InscClaimAmtReimbursed,InscClaimAmtReimbursed,IPAnnualReimbursementAmt,IPAnnualReimbursementAmt,IPAnnualDeductibleAmt,IPAnnualDeductibleAmt,OPAnnualReimbursementAmt,IPAnnualDeductibleAmt,Age,settlement_days,settlement_days,Days_Admit,Total_deductible,Total_deductible,Total_reimbursible,Total_reimbursible,ClaimID,State,County,PotentialFraud
1771,PRV53211,4,0,0,0,1,1,1,3,1,2,0,2,0,3,4,0,2,0,5,0.0,865.0,3460,0.0,0,0.0,0,3882.5,0,77.0513698630137,5.0,0,0.0,1392.5,5570,3882.5,15530,4,1,2,0
1772,PRV53212,2,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,3,0.0,50.0,100,2050.0,4100,534.0,1068,940.0,1068,54.28767123287672,8.0,0,0.0,1304.0,2608,2990.0,5980,2,1,2,0
1773,PRV53213,22,0,4,0,6,3,4,14,17,9,0,4,10,15,18,4,9,5,36,0.0,314.09090909090907,6910,2697.7272727272725,59350,534.0,11748,2274.090909090909,11748,74.0783312577833,0.7272727272727273,0,0.0,1392.1818181818182,30628,4971.818181818182,109380,22,1,4,0
1774,PRV53214,18,0,5,0,9,5,5,4,7,8,0,8,3,12,14,11,4,0,25,0.0,237.77777777777777,4280,8516.111111111111,153290,830.6666666666666,14952,1090.5555555555557,14952,82.71963470319635,1.1111111111111112,0,0.0,1137.888888888889,20482,9606.666666666666,172920,18,1,5,0
1775,PRV53215,11,0,1,0,5,3,2,2,7,6,1,2,2,8,10,3,5,3,16,0.0,141.8181818181818,1560,11309.09090909091,124400,776.7272727272727,8544,1621.8181818181818,8544,76.86301369863014,1.1818181818181819,0,0.0,1457.6363636363637,16034,12930.90909090909,142240,11,1,3,0
1776,PRV53216,115,0,24,0,5,4,8,46,69,56,23,27,45,96,89,36,35,17,167,0.0,182.0,20930,5524.869565217391,635360,604.0695652173913,69468,1987.304347826087,69468,74.0251101846337,1.1130434782608696,0,0.0,1206.3304347826088,138728,7512.173913043478,863900,115,1,5,0
1777,PRV53217,5,0,1,0,5,1,3,2,2,0,0,0,4,3,3,0,0,0,8,0.0,314.0,1570,6200.0,31000,427.2,2136,1414.0,2136,74.7517808219178,4.0,0,0.0,839.2,4196,7614.0,38070,5,1,4,0
1778,PRV53218,13,0,2,0,7,2,1,6,6,5,5,4,2,9,9,2,6,2,22,0.0,213.84615384615384,2780,2951.5384615384614,38370,410.7692307692308,5340,1628.4615384615386,5340,75.9945205479452,0.15384615384615385,0,0.0,978.4615384615385,12720,4580.0,59540,13,1,6,0
1779,PRV53220,0,5,5,5,1,1,0,4,2,4,0,1,3,4,4,1,2,0,8,0.0,22000.0,110000,39440.0,197200,2136.0,10680,1710.0,10680,74.4027397260274,7.0,4,7.0,2540.0,12700,41150.0,205750,5,1,1,0
1780,PRV53221,16,0,1,0,1,1,1,8,6,4,4,2,8,13,11,6,9,0,24,0.0,406.875,6510,2775.0,44400,400.5,6408,1389.375,6408,73.87551369863013,0.9375,0,0.0,733.0,11728,4164.375,66630,16,1,1,0
1781,PRV53222,45,0,6,0,3,2,3,14,37,25,5,18,25,41,39,15,18,6,67,0.0,239.33333333333334,10770,4657.777777777777,209600,664.5333333333333,29904,1981.5555555555557,29904,76.17808219178083,0.8444444444444444,0,0.0,1289.6444444444444,58034,6639.333333333333,298770,45,1,2,0
1782,PRV53223,23,0,5,0,1,1,1,15,15,10,5,9,15,18,20,9,8,6,35,0.0,512.6086956521739,11790,4678.260869565217,107600,325.04347826086956,7476,3934.782608695652,7476,69.54830256104825,0.8695652173913043,0,0.0,1071.5652173913043,24646,8613.04347826087,198100,23,1,1,0
1783,PRV53224,12,0,2,0,1,1,1,5,5,2,0,2,9,7,9,4,3,1,17,0.0,140.0,1680,5583.333333333333,67000,623.0,7476,1925.0,7476,71.36187214611873,1.6666666666666667,0,0.0,1264.6666666666667,15176,7508.333333333333,90100,12,2,2,0
1784,PRV53225,0,49,43,48,4,6,3,29,35,27,13,20,19,43,45,17,16,11,81,0.0,8475.510204081633,415300,14838.775510204081,727100,1739.5102040816328,85236,2332.8571428571427,85236,76.1720995247414,5.918367346938775,3,5.918367346938775,2512.5714285714284,123116,17171.632653061224,841410,49,2,6,0
1785,PRV53226,0,19,17,19,2,1,2,12,12,9,4,9,10,13,16,7,6,6,31,0.0,7894.736842105263,150000,15123.684210526315,287350,1573.8947368421052,29904,3352.1052631578946,29904,80.37015140591204,8.0,2,9.368421052631579,2152.315789473684,40894,18475.78947368421,351040,19,1,4,0
1786,PRV53227,74,0,18,0,2,2,2,22,44,26,11,10,36,47,63,17,27,6,115,0.0,251.48648648648648,18610,3663.7837837837837,271120,340.05405405405406,25164,2308.108108108108,25164,74.61943724546464,1.4864864864864864,0,0.0,924.6486486486486,68424,5971.891891891892,441920,74,1,4,0
1787,PRV53228,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0.0,600.0,600,3000.0,3000,1068.0,1068,2930.0,1068,81.8082191780822,0.0,0,0.0,2068.0,2068,5930.0,5930,1,1,1,0
1788,PRV53229,139,0,33,0,4,3,4,60,70,45,11,34,76,107,110,50,61,22,218,0.0,214.67625899280574,29840,9248.920863309353,1285600,706.8776978417267,98256,1767.6978417266187,98256,73.07038533556715,1.2949640287769784,0,0.0,1214.2877697841727,168786,11016.618705035971,1531310,139,1,12,0
1789,PRV53230,56,0,11,0,11,7,10,29,34,19,10,13,29,45,45,13,14,10,81,0.0,290.35714285714283,16260,3635.8928571428573,203610,324.2142857142857,18156,2298.9285714285716,18156,73.03131115459882,2.017857142857143,0,0.0,913.8571428571429,51176,5934.821428571428,332350,56,1,2,0
1790,PRV53232,64,0,13,0,4,3,3,25,21,24,6,13,42,36,40,18,23,8,113,0.0,395.3125,25300,5102.5,326560,350.4375,22428,4117.1875,22428,76.53869863013699,2.28125,0,0.0,1354.5,86688,9219.6875,590060,64,1,4,0
1791,PRV53233,0,13,13,13,4,4,0,9,6,10,1,6,6,10,13,6,7,1,21,0.0,7384.615384615385,96000,14583.076923076924,189580,1966.4615384615386,25564,2175.3846153846152,25564,75.3473129610116,4.3076923076923075,3,4.3076923076923075,2431.846153846154,31614,16758.46153846154,217860,13,1,2,0
1792,PRV53235,2,0,1,0,1,1,0,0,2,1,0,2,2,2,2,0,1,0,3,0.0,85.0,170,3000.0,6000,534.0,1068,725.0,1068,87.26849315068493,0.0,0,0.0,784.0,1568,3725.0,7450,2,1,1,0
1793,PRV53236,0,9,9,9,1,1,1,6,6,5,1,4,4,7,9,3,7,2,16,0.0,10666.666666666666,96000,20870.0,187830,4883.555555555556,43952,1883.3333333333333,43952,79.36073059360731,5.444444444444445,3,5.444444444444445,5500.222222222223,49502,22753.333333333332,204780,9,1,2,0
1794,PRV53237,8,0,2,0,1,1,1,5,4,3,1,1,3,6,7,3,2,0,13,0.0,153.75,1230,1875.0,15000,133.5,1068,1773.75,1068,70.36130136986301,0.75,0,0.0,578.5,4628,3648.75,29190,8,1,1,0
1795,PRV53238,186,9,48,9,55,23,30,84,103,85,28,67,86,138,152,57,72,21,303,0.0,736.3589743589744,143590,4507.025641025641,878870,476.14358974358976,92848,1974.5641025641025,92848,71.66540217773094,1.6923076923076923,0,0.3435897435897436,1036.1948717948717,202058,6481.589743589743,1263910,195,3,16,0
1796,PRV53239,94,19,35,18,37,15,20,48,63,47,14,35,48,79,88,38,44,10,172,0.0,2058.2300884955753,232580,4865.929203539823,549850,583.5752212389381,65944,2514.336283185841,65944,72.23377379076251,2.9911504424778763,0,1.1061946902654867,1317.8230088495575,148914,7380.265486725663,833970,113,2,8,0
1797,PRV53240,5,1,3,1,5,1,2,3,5,4,3,4,4,5,6,5,5,2,8,0.0,810.0,4860,6716.666666666667,40300,712.0,4272,5140.0,4272,67.78356164383561,0.5,0,0.5,2008.6666666666667,12052,11856.666666666666,71140,6,1,3,0
1798,PRV53242,154,105,108,99,65,23,29,108,186,118,51,103,124,197,223,100,93,30,406,0.0,4541.660231660232,1176290,9809.38223938224,2540630,1042.5637065637065,270024,1592.084942084942,270024,73.3398529645105,3.247104247104247,0,2.5328185328185326,1538.7027027027027,398524,11401.467181467182,2952980,259,2,54,1
1799,PRV53243,66,9,24,9,22,10,12,32,48,37,10,22,22,47,57,22,27,9,114,0.0,1490.1333333333334,111760,4468.933333333333,335170,492.96,36972,1312.0,36972,71.99408219178082,1.3333333333333333,0,0.48,952.0266666666666,71402,5780.933333333333,433570,75,2,10,0
1800,PRV53244,466,42,108,41,24,23,7,200,295,193,58,112,266,328,401,159,187,68,787,0.0,916.8307086614174,465750,3046.535433070866,1547640,386.8346456692913,196512,2266.9094488188975,196512,66.52913385826773,1.4409448818897639,0,0.3700787401574803,1066.5,541782,5313.444881889764,2699230,508,2,20,0
1801,PRV53245,130,16,36,16,44,15,23,54,87,58,25,60,70,97,115,42,64,21,237,0.0,1471.2328767123288,214800,5943.287671232877,867720,585.2054794520548,85440,2167.2602739726026,85440,72.1848376806155,1.5684931506849316,0,0.6301369863013698,1126.164383561644,164420,8110.54794520548,1184140,146,3,15,1
1802,PRV53246,107,2,19,2,31,13,21,42,66,36,16,35,47,77,83,27,37,10,166,0.0,518.256880733945,56490,2135.8715596330276,232810,303.1192660550459,33040,2564.678899082569,33040,71.46532612793767,1.385321100917431,0,0.13761467889908258,1020.2752293577981,111210,4700.5504587155965,512360,109,3,17,0
1803,PRV53247,30,7,10,7,12,6,8,12,20,10,5,8,12,26,25,12,10,4,52,0.0,1782.7027027027027,65960,4699.72972972973,173890,404.1081081081081,14952,1617.027027027027,14952,68.45087004813033,1.9189189189189189,0,0.6486486486486487,862.4864864864865,31912,6316.756756756757,233720,37,1,10,0
1804,PRV53248,52,5,11,5,16,7,11,13,39,19,10,19,26,37,41,19,7,8,88,0.0,1559.4736842105262,88890,7293.684210526316,415740,412.2105263157895,23496,1388.9473684210527,23496,69.97837058399423,1.631578947368421,0,0.43859649122807015,849.0526315789474,48396,8682.631578947368,494910,57,1,9,0
1805,PRV53249,17,6,11,6,6,2,4,11,14,9,2,7,11,16,22,7,5,4,37,0.0,2614.782608695652,60140,12034.782608695652,276800,928.695652173913,21360,2557.8260869565215,21360,76.71554496724241,3.391304347826087,0,2.5217391304347827,1786.0869565217392,41080,14592.608695652174,335630,23,1,7,0
1806,PRV53251,229,4,40,4,9,8,6,114,151,97,21,75,101,154,174,82,76,17,355,0.0,409.4420600858369,95400,2805.751072961373,653740,420.82403433476395,98052,2121.3304721030045,98052,71.72155917455464,1.6309012875536482,0,0.04721030042918455,1087.2618025751074,253332,4927.081545064378,1148010,233,1,10,0
1807,PRV53252,73,4,13,4,15,9,13,36,52,27,17,20,29,50,65,16,9,7,115,0.0,1014.1558441558442,78090,7224.1558441558445,556260,610.2857142857143,46992,877.1428571428571,46992,75.15015121864437,0.8181818181818182,0,0.2077922077922078,1137.5584415584415,87592,8101.298701298701,623800,77,2,6,0
1808,PRV53253,110,0,21,0,66,16,32,46,75,48,20,27,53,69,85,33,39,15,163,0.0,323.6363636363636,35600,5001.727272727273,550190,484.8363636363636,53332,1997.8181818181818,53332,70.68981320049814,1.8545454545454545,0,0.0,1062.2,116842,6999.545454545455,769950,110,5,23,0
1809,PRV53254,9,0,0,0,6,1,3,4,7,4,0,3,6,6,7,4,0,0,12,0.0,132.22222222222223,1190,1340.0,12060,237.33333333333334,2136,1507.7777777777778,2136,66.26788432267885,2.2222222222222223,0,0.0,826.2222222222222,7436,2847.777777777778,25630,9,1,7,0
1810,PRV53255,26,0,1,0,17,4,7,8,20,8,7,7,11,20,21,10,7,3,42,0.0,298.46153846153845,7760,3705.769230769231,96350,369.6923076923077,9612,2307.6923076923076,9612,77.39062170706006,0.46153846153846156,0,0.0,842.7692307692307,21912,6013.461538461538,156350,26,3,10,0
1811,PRV53256,309,36,69,36,87,36,52,144,196,137,59,106,153,249,255,117,97,31,538,0.0,1329.5942028985507,458710,5059.565217391304,1745550,708.5333333333333,244444,2061.5652173913045,244444,71.31224935477466,1.9101449275362319,0,0.5565217391304348,1301.2579710144928,448934,7121.130434782609,2456790,345,6,33,0
1812,PRV53257,25,0,8,0,14,2,4,13,17,14,3,9,15,20,19,10,9,2,39,0.0,444.8,11120,2150.4,53760,341.76,8544,2320.0,8544,71.06871232876712,0.24,0,0.0,1057.76,26444,4470.4,111760,25,2,9,0
1813,PRV53258,77,3,17,3,22,8,13,22,50,26,14,26,35,51,56,21,25,7,124,0.0,493.625,39490,4153.25,332260,433.45,34676,1967.25,34676,70.31376712328768,1.25,0,0.1625,1163.575,93086,6120.5,489640,80,2,13,0
1814,PRV53259,187,0,37,0,38,17,24,70,131,72,37,47,111,131,141,65,65,25,293,0.0,326.47058823529414,61050,3073.2620320855617,574700,285.19786096256684,53332,2724.866310160428,53332,72.46866896198081,1.3903743315508021,0,0.0,1086.0534759358288,203092,5798.128342245989,1084250,187,2,18,0
1815,PRV53260,132,2,25,2,14,8,10,46,81,60,19,48,65,105,113,49,39,15,217,0.0,233.73134328358208,31320,3028.6567164179105,405840,470.23880597014926,63012,2020.6716417910447,63012,73.1848292782662,1.2462686567164178,0,0.04477611940298507,1093.0746268656717,146472,5049.328358208955,676610,134,1,11,0
1816,PRV53261,194,0,30,0,28,15,17,69,108,61,27,62,80,130,151,44,29,12,296,0.0,214.17525773195877,41550,4227.938144329897,820220,445.91752577319585,86508,1672.4742268041236,86508,72.31480016946759,1.0,0,0.0,1002.4123711340206,194468,5900.412371134021,1144680,194,1,17,0
1817,PRV53262,118,0,27,0,47,21,26,48,59,39,23,31,48,80,96,40,32,9,186,0.0,383.47457627118644,45250,2994.406779661017,353340,289.6271186440678,34176,2555.8474576271187,34176,70.73083352681681,2.093220338983051,0,0.0,946.6610169491526,111706,5550.254237288135,654930,118,4,16,0
1818,PRV53265,65,27,33,27,37,18,23,49,50,29,13,34,43,57,59,33,36,11,151,0.0,3574.1304347826085,328820,8602.065217391304,791390,789.3913043478261,72624,1817.608695652174,72624,70.17757593805837,2.880434782608696,0,2.0760869565217392,1296.7826086956522,119304,10419.673913043478,958610,92,3,12,1
1819,PRV53266,169,88,88,85,97,38,41,125,167,132,39,77,113,199,184,82,100,30,408,0.0,3790.3112840466924,974110,8787.081712062256,2258280,901.2451361867704,231620,2136.6536964980546,231620,69.51600660945579,3.007782101167315,0,1.7003891050583657,1530.8949416342411,393440,10923.735408560311,2807400,257,7,70,1
1820,PRV53268,67,7,17,7,31,12,19,40,48,32,17,20,37,59,57,27,37,7,120,0.0,1192.2972972972973,88230,8120.675675675676,600930,808.2162162162163,59808,3028.108108108108,59808,68.62669381710478,1.5135135135135136,0,0.8243243243243243,1709.027027027027,126468,11148.783783783783,825010,74,1,12,0
1821,PRV53269,344,112,123,99,156,53,76,195,279,208,60,137,212,335,362,179,169,60,713,0.0,2293.0701754385964,1045640,5776.9078947368425,2634270,756.4649122807018,344948,2608.2675438596493,344948,72.74977168949772,2.425438596491228,0,1.3355263157894737,1502.1008771929824,684958,8385.17543859649,3823640,456,9,63,1
1822,PRV53272,20,4,8,3,14,5,5,19,20,9,5,11,11,18,16,12,14,1,40,0.0,1360.8333333333333,32660,11699.583333333334,280790,756.5,18156,2899.1666666666665,18156,72.3109589041096,2.0416666666666665,0,1.2083333333333333,1524.0,36576,14598.75,350370,24,1,7,0
1823,PRV53274,30,0,8,0,23,7,5,9,18,14,8,12,14,16,26,8,13,8,44,0.0,149.66666666666666,4490,5829.333333333333,174880,676.4,20292,2240.6666666666665,20292,68.62191780821918,1.7,0,0.0,1204.7333333333333,36142,8070.0,242100,30,4,8,0
1824,PRV53276,291,0,58,0,7,7,6,121,184,134,39,120,122,208,230,110,104,16,463,0.0,293.05841924398624,85280,4764.982817869416,1386610,425.26460481099656,123752,2224.742268041237,123752,71.90798851386339,1.268041237113402,0,0.0,1077.910652920962,313672,6989.7250859106525,2034010,291,1,15,0
1825,PRV53277,29,15,22,15,8,5,6,20,31,16,9,8,26,32,38,12,23,2,67,0.0,2933.181818181818,129060,6667.954545454545,293390,898.0909090909091,39516,3385.909090909091,39516,73.78798256537983,3.340909090909091,0,2.4545454545454546,1749.0,76956,10053.863636363636,442370,44,3,6,1
1826,PRV53279,35,1,6,1,15,4,6,19,25,19,5,11,15,29,26,9,14,1,62,0.0,292.22222222222223,10520,5581.944444444444,200950,593.3333333333334,21360,2432.777777777778,21360,72.93021308980214,1.3611111111111112,0,0.08333333333333333,1629.4444444444443,58660,8014.722222222223,288530,36,2,12,0
1827,PRV53280,15,0,3,0,6,3,1,8,9,5,2,6,6,9,12,5,3,0,27,0.0,135.33333333333334,2030,5273.333333333333,79100,854.4,12816,2651.3333333333335,12816,70.42228310502284,0.2,0,0.0,1503.0666666666666,22546,7924.666666666667,118870,15,2,8,0
1828,PRV53281,32,21,20,21,18,4,9,18,38,21,9,16,21,43,49,22,15,2,85,0.0,2609.622641509434,138310,8089.811320754717,428760,925.6603773584906,49060,1833.0188679245282,49060,72.7878004652365,1.2830188679245282,0,1.2641509433962264,1642.2641509433963,87040,9922.830188679245,525910,53,2,13,0
1829,PRV53282,31,0,8,0,9,7,5,5,17,10,3,4,13,21,24,9,15,0,54,0.0,184.83870967741936,5730,1341.9354838709678,41600,172.25806451612902,5340,2273.548387096774,5340,71.06866990720283,0.16129032258064516,0,0.0,1034.516129032258,32070,3615.483870967742,112080,31,1,8,0
1830,PRV53283,94,3,24,3,18,10,10,28,73,30,34,33,55,65,84,19,38,15,148,0.0,1033.1958762886597,100220,4674.742268041237,453450,723.8762886597938,70216,3378.9690721649486,70216,74.25205479452055,1.8453608247422681,0,0.08247422680412371,1644.8041237113403,159546,8053.711340206186,781210,97,4,8,0
1831,PRV53284,142,6,40,6,21,16,14,42,76,69,27,33,68,112,100,60,84,10,227,0.0,505.27027027027026,74780,3686.0810810810813,545540,595.2702702702703,88100,1781.0135135135135,88100,68.93278415401703,1.4256756756756757,0,0.12837837837837837,1126.6891891891892,166750,5467.094594594595,809130,148,2,17,0
1832,PRV53288,43,0,12,0,27,7,11,16,26,20,6,17,19,28,35,19,9,5,61,0.0,286.9767441860465,12340,4956.511627906977,213130,447.06976744186045,19224,1507.906976744186,19224,73.34558776680471,0.9534883720930233,0,0.0,970.0930232558139,41714,6464.418604651163,277970,43,5,13,0
1833,PRV53289,105,1,22,1,40,14,20,48,61,45,14,23,53,70,76,45,35,10,157,0.0,342.07547169811323,36260,3901.698113207547,413580,392.9433962264151,41652,2313.6792452830186,41652,71.30584130266219,2.1037735849056602,0,0.02830188679245283,1054.8301886792453,111812,6215.377358490566,658830,106,1,8,0
1834,PRV53290,6,0,0,0,5,1,1,3,4,3,0,1,3,3,5,5,1,0,7,0.0,643.3333333333334,3860,3333.3333333333335,20000,356.0,2136,7931.666666666667,2136,68.47808219178081,6.666666666666667,0,0.0,2661.0,15966,11265.0,67590,6,2,4,0
1835,PRV53291,10,0,3,0,8,2,1,6,9,5,1,2,6,7,10,1,1,0,15,0.0,273.0,2730,100.0,1000,106.8,1068,1878.0,1068,82.04821917808219,2.0,0,0.0,841.8,8418,1978.0,19780,10,3,4,0
1836,PRV53292,36,5,13,5,13,6,9,15,28,12,6,15,19,29,29,9,10,2,59,0.0,821.9512195121952,33700,5028.536585365854,206170,625.170731707317,25632,1869.5121951219512,25632,70.95977280320749,2.4634146341463414,0,0.926829268292683,1169.8048780487804,47962,6898.048780487805,282820,41,2,8,0
1837,PRV53293,41,0,12,0,16,6,11,23,19,15,2,11,17,31,36,6,22,0,68,0.0,245.85365853658536,10080,6838.536585365854,280380,494.9268292682927,20292,1977.8048780487804,20292,71.47183427998664,0.8536585365853658,0,0.0,1125.4146341463415,46142,8816.341463414634,361470,41,1,8,0
1838,PRV53294,582,0,81,0,20,9,30,248,341,200,77,141,227,420,457,188,164,56,877,0.0,310.58419243986253,180760,5691.872852233677,3312670,559.9518900343643,325892,2789.9484536082473,325892,71.29682719013321,1.7233676975945018,0,0.0,1364.8144329896907,794322,8481.821305841924,4936420,582,8,31,0
1839,PRV53295,168,29,59,28,49,23,32,104,114,92,24,68,91,146,147,63,55,19,296,0.0,1695.3807106598986,333990,7144.314720812183,1407430,670.5177664974619,132092,2215.431472081218,132092,70.89246923023434,1.9035532994923858,0,0.7715736040609137,1337.0659898477156,263402,9359.7461928934,1843870,197,3,43,1
1840,PRV53296,187,0,30,0,105,20,50,76,122,75,26,50,74,137,150,42,74,14,270,0.0,335.5080213903743,62740,3983.957219251337,745000,528.1069518716578,98756,3864.2780748663104,98756,72.36514541059263,1.2620320855614973,0,0.0,1742.4919786096257,325846,7848.235294117647,1467620,187,4,35,0
1841,PRV53297,14,15,15,15,14,6,9,16,20,9,3,10,12,19,20,10,11,2,41,0.0,5923.103448275862,171770,10770.344827586207,312340,1245.103448275862,36108,3532.0689655172414,36108,71.96901275389702,7.0,0,4.241379310344827,2286.137931034483,66298,14302.413793103447,414770,29,2,12,1
1842,PRV53298,55,8,18,8,33,14,17,28,42,26,5,28,22,41,50,21,22,8,96,0.0,1065.5555555555557,67130,4274.126984126984,269270,491.6190476190476,30972,2639.0476190476193,30972,73.05914329202001,1.746031746031746,0,0.5873015873015873,1258.6031746031747,79292,6913.174603174603,435530,63,3,21,0
1843,PRV53300,354,0,63,0,71,35,49,150,219,137,47,87,160,259,253,130,132,26,568,0.0,356.38418079096044,126160,3900.677966101695,1380840,406.51977401129943,143908,2640.3389830508477,143908,72.20607538116245,1.6751412429378532,0,0.0,1131.1525423728813,400428,6541.016949152542,2315520,354,4,48,0
1844,PRV53301,67,0,8,0,7,4,7,25,40,19,3,23,21,43,43,15,10,4,103,0.0,239.8507462686567,16070,1725.9701492537313,115640,191.28358208955223,12816,2300.2985074626868,12816,69.83982825598036,1.9402985074626866,0,0.0,824.7164179104477,55256,4026.268656716418,269760,67,1,9,0
1845,PRV53303,111,0,21,0,6,4,5,41,73,49,29,55,50,89,82,35,38,20,168,0.0,322.2522522522523,35770,7127.8378378378375,791190,509.94594594594594,56604,2605.765765765766,56604,72.1996050845366,1.7387387387387387,0,0.0,1285.3513513513512,142674,9733.603603603604,1080430,111,1,6,0
1846,PRV53304,11,2,8,2,7,1,3,8,4,3,0,3,5,9,12,4,5,0,21,0.0,4590.0,59670,6416.923076923077,83420,410.7692307692308,5340,1587.6923076923076,5340,69.78609062170706,1.0,0,1.0,959.2307692307693,12470,8004.615384615385,104060,13,1,4,0
1847,PRV53305,18,1,6,1,10,4,5,4,9,8,2,6,8,11,12,5,5,0,26,0.0,1128.421052631579,21440,2798.9473684210525,53180,337.2631578947368,6408,1905.2631578947369,6408,71.40504686373468,2.0,0,0.3684210526315789,1036.2105263157894,19688,4704.210526315789,89380,19,1,7,0
1848,PRV53306,78,0,13,0,6,4,4,42,56,28,13,20,23,60,62,38,10,20,119,0.0,225.64102564102564,17600,927.0512820512821,72310,54.76923076923077,4272,2472.3076923076924,4272,73.37773094485424,1.435897435897436,0,0.0,900.6666666666666,70252,3399.358974358974,265150,78,2,5,0
1849,PRV53307,34,0,8,0,11,5,5,13,21,12,7,10,16,25,22,15,17,1,56,0.0,218.52941176470588,7430,4064.4117647058824,138190,502.5882352941176,17088,2122.6470588235293,17088,69.21257050765512,0.7941176470588235,0,0.0,1210.5294117647059,41158,6187.058823529412,210360,34,1,6,0
1850,PRV53308,38,7,15,7,6,1,4,16,23,16,6,10,24,34,30,14,10,2,69,0.0,2799.777777777778,125990,13028.888888888889,586300,1217.5111111111112,54788,3532.4444444444443,54788,78.6,1.8444444444444446,0,0.5111111111111111,2508.177777777778,112868,16561.333333333332,745260,45,1,7,0
1851,PRV53309,59,4,17,4,11,5,8,27,40,39,4,12,39,44,51,41,19,8,97,0.0,718.4126984126984,45260,2924.6031746031745,184250,559.4285714285714,35244,2277.936507936508,35244,74.19447706023048,1.9841269841269842,0,0.36507936507936506,1271.1746031746031,80084,5202.539682539683,327760,63,2,10,0
1852,PRV53310,10,0,4,0,6,0,2,5,9,5,1,6,6,6,8,4,6,3,14,0.0,229.0,2290,5024.0,50240,427.2,4272,1375.0,4272,72.04082191780822,0.0,0,0.0,930.2,9302,6399.0,63990,10,2,4,0
1853,PRV53312,64,1,15,1,9,6,5,29,34,24,13,23,29,37,48,26,26,2,100,0.0,458.3076923076923,29790,3724.923076923077,242120,509.3538461538462,33108,2072.6153846153848,33108,72.90802950474183,0.8307692307692308,0,0.015384615384615385,963.6615384615385,62638,5797.538461538462,376840,65,1,8,0
1854,PRV53313,68,0,16,0,17,7,11,12,26,23,2,18,25,47,44,31,10,10,101,0.0,261.7647058823529,17800,2331.764705882353,158560,251.2941176470588,17088,1394.264705882353,17088,74.22949234488317,0.8088235294117647,0,0.0,844.2352941176471,57408,3726.029411764706,253370,68,1,5,0
1855,PRV53314,53,4,14,4,8,6,5,40,16,28,3,22,20,42,41,14,31,8,73,0.0,1622.6315789473683,92490,5521.929824561404,314750,374.7368421052632,21360,2079.122807017544,21360,74.72299927901946,1.6140350877192982,0,0.6491228070175439,961.9298245614035,54830,7601.0526315789475,433260,57,1,8,0
1856,PRV53315,25,0,5,0,6,4,3,13,10,6,5,8,6,16,14,12,6,0,45,0.0,333.6,8340,6212.0,155300,512.64,12816,1834.0,12816,69.70213698630137,0.96,0,0.0,1137.44,28436,8046.0,201150,25,1,4,0
1857,PRV53317,11,5,6,5,7,3,3,5,8,5,0,6,4,10,13,7,7,1,25,0.0,2865.625,45850,7647.5,122360,867.75,13884,673.125,13884,74.66130136986301,1.625,0,1.5625,1177.75,18844,8320.625,133130,16,1,7,0
1858,PRV53318,21,0,3,0,9,2,6,8,10,10,4,5,13,15,15,4,5,3,38,0.0,448.57142857142856,9420,3487.1428571428573,73230,406.85714285714283,8544,2519.5238095238096,8544,72.88819308545337,2.6666666666666665,0,0.0,1311.6190476190477,27544,6006.666666666667,126140,21,1,4,0
